venda_id,lead_id,data_venda,categoria_produto,segmento,cidade,valor_venda,forma_pagamento
1600,5017,2025-08-07,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,323.66,Contrato Recorrente (B2B)
1601,5018,2024-03-05,Brinquedos,Consumidor Final (B2C),Campo Grande,219.33,PIX
1602,5019,2025-11-17,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,352.08,Cartão à vista
1603,5023,2024-07-29,Eletrônicos,Conta Corporativa (B2B),Campo Grande,9083.03,Cartão parcelado
1604,5027,2024-10-23,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,289.96,Cartão parcelado
1605,5032,2024-03-15,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,328.26,Cartão à vista
1606,5034,2025-03-31,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,306.14,PIX
1607,5037,2025-07-04,Eletrônicos,Consumidor Final (B2C),Campo Grande,307.88,Cartão parcelado
1608,5041,2024-12-22,Brinquedos,Consumidor Final (B2C),Ponta Porã,331.29,PIX
1609,5044,2025-11-21,Ferramentas,Consumidor Final (B2C),Campo Grande,472.83,PIX
1610,5053,2024-07-20,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,347.17,Cartão parcelado
1611,5060,2025-12-31,Eletrônicos,Consumidor Final (B2C),Três Lagoas,229.31,Cartão parcelado
1612,5064,2025-02-28,Ferramentas,Consumidor Final (B2C),Campo Grande,296.95,PIX
1613,5068,2025-07-20,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,343.43,PIX
1614,5070,2024-05-26,Eletrônicos,Consumidor Final (B2C),Campo Grande,450.65,Cartão parcelado
1615,5071,2024-02-15,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,178.57,Contrato Recorrente (B2B)
1616,5072,2025-03-19,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,213.73,Cartão parcelado
1617,5074,2025-01-04,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,245.7,Cartão parcelado
1618,5076,2024-04-25,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,396.68,PIX
1619,5078,2024-02-04,Eletrônicos,Consumidor Final (B2C),Ponta Porã,408.17,Cartão à vista
1620,5079,2024-05-06,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,531.11,PIX
1621,5080,2025-12-31,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,310.32,PIX
1622,5081,2025-06-09,Eletrônicos,Consumidor Final (B2C),Corumbá,459.38,Boleto (B2B)
1623,5084,2025-11-02,Móveis,Consumidor Final (B2C),Campo Grande,455.34,Cartão parcelado
1624,5086,2024-12-29,Móveis,Consumidor Final (B2C),Ponta Porã,427.0,Boleto (B2B)
1625,5087,2025-08-31,Casa e Decoração,Consumidor Final (B2C),Campo Grande,253.06,Cartão parcelado
1626,5095,2025-09-20,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,329.6,Cartão à vista
1627,5097,2024-11-12,Alimentos e Bebidas,Consumidor Final (B2C),Três Lagoas,444.51,Cartão à vista
1628,5098,2025-04-25,Moda e Vestuário,Conta Corporativa (B2B),Campo Grande,12027.05,Cartão à vista
1629,5102,2024-08-11,Eletrônicos,Consumidor Final (B2C),Três Lagoas,189.66,PIX
1630,5104,2025-11-07,Eletrônicos,Consumidor Final (B2C),Campo Grande,350.12,Cartão à vista
1631,5109,2025-09-03,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,266.96,Cartão parcelado
1632,5113,2025-11-07,Eletrônicos,Consumidor Final (B2C),Corumbá,271.77,PIX
1633,5115,2024-09-10,Ferramentas,Conta Corporativa (B2B),Dourados,8099.79,PIX
1634,5116,2025-11-04,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,302.71,PIX
1635,5117,2025-03-01,Alimentos e Bebidas,Consumidor Final (B2C),Ponta Porã,211.86,PIX
1636,5121,2025-09-27,Ferramentas,Consumidor Final (B2C),Campo Grande,355.29,Cartão à vista
1637,5122,2024-11-05,Brinquedos,Conta Corporativa (B2B),Dourados,8126.9,Cartão parcelado
1638,5123,2025-11-12,Eletrônicos,Consumidor Final (B2C),Corumbá,366.8,Cartão à vista
1639,5125,2025-05-24,Moda e Vestuário,Conta Corporativa (B2B),Ponta Porã,10884.1,PIX
1640,5126,2025-12-19,Móveis,Consumidor Final (B2C),Campo Grande,124.43,PIX
1641,5127,2024-04-13,Casa e Decoração,Consumidor Final (B2C),Três Lagoas,329.98,Cartão à vista
1642,5129,2025-02-14,Papelaria e Escritório,Conta Corporativa (B2B),Corumbá,10774.82,PIX
1643,5136,2025-04-29,Papelaria e Escritório,Consumidor Final (B2C),Corumbá,359.76,Cartão à vista
1644,5139,2024-08-29,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,548.78,PIX
1645,5144,2024-10-14,Eletrônicos,Conta Corporativa (B2B),Corumbá,7251.32,PIX
1646,5148,2024-06-05,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,452.14,Cartão parcelado
1647,5151,2025-03-27,Brinquedos,Consumidor Final (B2C),Campo Grande,250.97,PIX
1648,5154,2024-11-24,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,412.28,Boleto (B2B)
1649,5167,2024-06-11,Brinquedos,Consumidor Final (B2C),Campo Grande,448.4,Cartão à vista
1650,5171,2024-09-13,Eletrônicos,Consumidor Final (B2C),Campo Grande,362.5,Cartão parcelado
1651,5174,2025-11-13,Ferramentas,Consumidor Final (B2C),Dourados,349.5,Cartão à vista
1652,5175,2024-11-13,Casa e Decoração,Consumidor Final (B2C),Dourados,227.0,Cartão parcelado
1653,5177,2025-02-24,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,332.76,Cartão parcelado
1654,5178,2025-06-24,Ferramentas,Consumidor Final (B2C),Dourados,445.15,Cartão parcelado
1655,5185,2025-09-10,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,371.14,Cartão à vista
1656,5188,2025-02-17,Papelaria e Escritório,Conta Corporativa (B2B),Dourados,10445.65,Cartão à vista
1657,5193,2025-03-02,Brinquedos,Consumidor Final (B2C),Corumbá,365.31,PIX
1658,5195,2024-10-11,Brinquedos,Consumidor Final (B2C),Ponta Porã,229.77,Cartão parcelado
1659,5197,2025-12-31,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,350.49,Cartão à vista
1660,5198,2024-10-13,Eletrônicos,Consumidor Final (B2C),Campo Grande,256.62,Cartão parcelado
